order	family	subfamily	genus	subgenus	species	spauthor	year_described	common_name	gaa_name	synonymies	itis_names	iucn	isocc	intro_isocc	aweb_uid	uri/guid	taxon_notes_public
Anura	Dendrobatidae	Aromobatinae	Allobates		algorei	Barrio-Amorós & Santos, 2009	2009	Spotted Nurse Frog	Allobates algorei			Least Concern (LC)	VE		7407	https://amphibiaweb.org/species/7407	
Anura	Dendrobatidae	Aromobatinae	Allobates		amissibilis	Kok, Hölting & Ernst, 2013	2013					Vulnerable (VU)	GY		8098	https://amphibiaweb.org/species/8098	
Anura	Dendrobatidae	Aromobatinae	Allobates		bacurau	Simões, 2016	2016						BR		8449	https://amphibiaweb.org/species/8449	
Anura	Dendrobatidae	Aromobatinae	Allobates		bromelicola	(Test, 1956)			Allobates bromelicola	Colostethus bromelicola	Colostethus bromelicola	Vulnerable (VU)	VE		1545	https://amphibiaweb.org/species/1545	
Anura	Dendrobatidae	Aromobatinae	Allobates		brunneus	(Cope, 1887)			Allobates brunneus	Colostethus brunneus	Colostethus brunneus	Least Concern (LC)	BO,BR,CO,GF,GY,PE,SR		1546	https://amphibiaweb.org/species/1546	
Anura	Dendrobatidae	Aromobatinae	Allobates		caeruleodactylus	(Lima & Caldwell, 2001)			Allobates caeruleodactylus	Colostethus caeruleodactylus	Colostethus caeruleodactylus	Data Deficient (DD)	BR		5829	https://amphibiaweb.org/species/5829	
Anura	Dendrobatidae	Aromobatinae	Allobates		caribe	(Barrio-Amorós, Rivas-Fuenmayor & Kaiser, 2006)	2006		Allobates caribe			Critically Endangered (CR)	VE		6809	https://amphibiaweb.org/species/6809	
Anura	Dendrobatidae	Aromobatinae	Allobates		cepedai	(Morales, 2002)	2002		Allobates cepedai	Colostethus cepedai	Colostethus cepedai	Vulnerable (VU)	CO		6574	https://amphibiaweb.org/species/6574	
Anura	Dendrobatidae	Aromobatinae	Allobates		chalcopis	(Kaiser, Coloma & Gray, 1994)		Martinique Volcano Frog	Allobates chalcopis	Colostethus chalcopis	Colostethus chalcopis	Vulnerable (VU)	MQ		1551	https://amphibiaweb.org/species/1551	
Anura	Dendrobatidae	Aromobatinae	Allobates		conspicuus	(Morales, 2002)	2000		Allobates conspicuus	Colostethus conspicuus	Colostethus conspicuus	Data Deficient (DD)	BR,PE		6309	https://amphibiaweb.org/species/6309	
Anura	Dendrobatidae	Aromobatinae	Allobates		crombiei	(Morales, 2002)	2000		Allobates crombiei	Colostethus crombiei	Colostethus crombiei	Data Deficient (DD)	BR		6310	https://amphibiaweb.org/species/6310	
Anura	Dendrobatidae	Aromobatinae	Allobates		femoralis	(Boulenger, 1884)		Brilliant-thighed Poison Frog	Allobates femoralis			Least Concern (LC)	BR,CO,EC,GF,GY,PE,SR,VE		1661	https://amphibiaweb.org/species/1661	
Anura	Dendrobatidae	Aromobatinae	Allobates		flaviventris	Melo-Sampaio, Souza & Peloso, 2013	2013	Yellow-bellied Stream Frog, Razinha riparia de barriga amarela, Rana de quebrada de barriga amarilla					BO,BR		8072	https://amphibiaweb.org/species/8072	
Anura	Dendrobatidae	Aromobatinae	Allobates		fratisenescus	(Morales, 2002)	2002		Allobates fratisenescus	Colostethus fratisenescus	Colostethus fratisenescus	Data Deficient (DD)	EC		6575	https://amphibiaweb.org/species/6575	
Anura	Dendrobatidae	Aromobatinae	Allobates		fuscellus	(Morales, 2002)	2000		Allobates fuscellus	Colostethus fuscellus	Colostethus fuscellus	Data Deficient (DD)	BR,PE		6311	https://amphibiaweb.org/species/6311	
Anura	Dendrobatidae	Aromobatinae	Allobates		gasconi	(Morales, 2002)	2000		Allobates gasconi	Colostethus gasconi	Colostethus gasconi	Data Deficient (DD)	BR		6312	https://amphibiaweb.org/species/6312	
Anura	Dendrobatidae	Aromobatinae	Allobates		goianus	(Bokermann, 1975)			Allobates goianus	Colostethus goianus	Colostethus goianus	Data Deficient (DD)	BR		1567	https://amphibiaweb.org/species/1567	
Anura	Dendrobatidae	Aromobatinae	Allobates		granti	(Kok, MacCulloch, Gaucher, Poelman, Bourne, Lathrop & Lenglet, 2006)	2006		Allobates granti			Least Concern (LC)	GF		6810	https://amphibiaweb.org/species/6810	
Anura	Dendrobatidae	Aromobatinae	Allobates		grillicantus	Moraes & Lima, 2021	2021						BR		9390	https://amphibiaweb.org/species/9390	
Anura	Dendrobatidae	Aromobatinae	Allobates		grillisimilis	Simões, Sturaro, Peloso & Lima, 2013	2013						BR		7968	https://amphibiaweb.org/species/7968	
Anura	Dendrobatidae	Aromobatinae	Allobates		hodli	Simões, Lima & Farias, 2010	2010						BR		7471	https://amphibiaweb.org/species/7471	
Anura	Dendrobatidae	Aromobatinae	Allobates		humilis	(Rivero, 1980)			Allobates humilis	Colostethus humilis	Colostethus humilis	Endangered (EN)	VE		1568	https://amphibiaweb.org/species/1568	
Anura	Dendrobatidae	Aromobatinae	Allobates		ignotus	Anganoy-Criollo, 2012	2012	Nurse frog of the Serranía de Perijá, Rana nodriza de la Serranía de Perijá	Allobates ignotus			Endangered (EN)	CO		7824	https://amphibiaweb.org/species/7824	
Anura	Dendrobatidae	Aromobatinae	Allobates		insperatus	(Morales, 2002)	2002		Allobates insperatus	Colostethus insperatus	Colostethus insperatus	Least Concern (LC)	EC,PE		6576	https://amphibiaweb.org/species/6576	
Anura	Dendrobatidae	Aromobatinae	Allobates		juami	Simões, Gagliardi-Urrutia, Rojas-Runjaic & Castroviejo-Fisher, 2018	2018	Nurse Frog					BR		8785	https://amphibiaweb.org/species/8785	
Anura	Dendrobatidae	Aromobatinae	Allobates		juanii	(Morales, 1994)			Allobates juanii	Colostethus juanii	Colostethus juanii	Endangered (EN)	CO		1574	https://amphibiaweb.org/species/1574	
Anura	Dendrobatidae	Aromobatinae	Allobates		kingsburyi	(Boulenger, 1918)			Allobates kingsburyi	Colostethus kingsburyi	Colostethus kingsburyi	Endangered (EN)	EC		1575	https://amphibiaweb.org/species/1575	
Anura	Dendrobatidae	Aromobatinae	Allobates		magnussoni	Lima, Simões & Kaefer, 2014	2014						BR		8262	https://amphibiaweb.org/species/8262	
Anura	Dendrobatidae	Aromobatinae	Allobates		mandelorum	(Schmidt, 1932)			Allobates mandelorum	Colostethus mandelorum	Colostethus mandelorum	Endangered (EN)	VE		1582	https://amphibiaweb.org/species/1582	
Anura	Dendrobatidae	Aromobatinae	Allobates		marchesianus	(Melin, 1941)			Allobates marchesianus	Colostethus marchesianus	Colostethus marchesianus	Least Concern (LC)	PE,EC,CO,BR		1584	https://amphibiaweb.org/species/1584	
Anura	Dendrobatidae	Aromobatinae	Allobates		masniger	(Morales, 2002)	2000		Allobates masniger	Colostethus masniger	Colostethus masniger	Data Deficient (DD)	BR		6313	https://amphibiaweb.org/species/6313	
Anura	Dendrobatidae	Aromobatinae	Allobates		mcdiarmidi	(Reynolds & Foster, 1992)			Allobates mcdiarmidi	Colostethus mcdiarmidi	Colostethus mcdiarmidi	Critically Endangered (CR)	BO		1586	https://amphibiaweb.org/species/1586	
Anura	Dendrobatidae	Aromobatinae	Allobates		melanolaemus	(Grant & Rodríguez, 2001)			Allobates melanolaemus	Colostethus melanolaemus	Colostethus melanolaemus	Least Concern (LC)	PE		5992	https://amphibiaweb.org/species/5992	
Anura	Dendrobatidae	Aromobatinae	Allobates		myersi	(Pyburn, 1981)		Myers' Poison Frog	Allobates myersi	Epipedobates myersi	Epipedobates myersi	Least Concern (LC)	CO,PE		1667	https://amphibiaweb.org/species/1667	
Anura	Dendrobatidae	Aromobatinae	Allobates		nidicola	(Caldwell & Lima, 2003)			Allobates nidicola	Colostethus nidicola	Colostethus nidicola	Data Deficient (DD)	BR		6097	https://amphibiaweb.org/species/6097	
Anura	Dendrobatidae	Aromobatinae	Allobates		niputidea	Grant, Acosta-Galvis & Rada, 2007	2007		Allobates niputidea			Least Concern (LC)	CO		7074	https://amphibiaweb.org/species/7074	
Anura	Dendrobatidae	Aromobatinae	Allobates		nunciatus	Moraes, Pavan & Lima, 2019	2019						BR		9052	https://amphibiaweb.org/species/9052	
Anura	Dendrobatidae	Aromobatinae	Allobates		olfersioides	(Lutz, 1925)		Rio Rocket Frog	Allobates olfersioides	Colostethus alagoanus, Colostethus capixaba, Colostethus carioca	Colostethus alagoanus, Colostethus capixaba, Colostethus carioca	Vulnerable (VU)	BR		1592	https://amphibiaweb.org/species/1592	
Anura	Dendrobatidae	Aromobatinae	Allobates		ornatus	(Morales, 2002)	2004		Allobates ornatus	Colostethus ornatus	Colostethus ornatus	Data Deficient (DD)	PE		6360	https://amphibiaweb.org/species/6360	
Anura	Dendrobatidae	Aromobatinae	Allobates		pacaas		2020						BR		9168	https://amphibiaweb.org/species/9168	
Anura	Dendrobatidae	Aromobatinae	Allobates		paleci	Silva, Marques, Folly & Santana, 2022	2022						BR	,BR	9518	https://amphibiaweb.org/species/9518	
Anura	Dendrobatidae	Aromobatinae	Allobates		paleovarzensis	Lima, Caldwell, Biavati & Montanarin, 2010	2010	Amazonian Nurse-Frog	Allobates paleovarzensis			Near Threatened (NT)	BR		7414	https://amphibiaweb.org/species/7414	
Anura	Dendrobatidae	Aromobatinae	Allobates		picachos	(Ardila-Robayo, Acosta-Galvis & Coloma, 2000)			Allobates picachos	Colostethus picacho, Colostethus picachos	Colostethus picacho, Colostethus picachos	Endangered (EN)	CO		6113	https://amphibiaweb.org/species/6113	
Anura	Dendrobatidae	Aromobatinae	Allobates		pittieri	(La Marca, Manzanilla & Mijares-Urrutia, 2004)	2004		Allobates pittieri			Least Concern (LC)	VE		6783	https://amphibiaweb.org/species/6783	
Anura	Dendrobatidae	Aromobatinae	Allobates		ranoides	(Boulenger, 1918)			Allobates ranoides	Colostethus ranoides	Colostethus ranoides	Critically Endangered (CR)	CO		1603	https://amphibiaweb.org/species/1603	
Anura	Dendrobatidae	Aromobatinae	Allobates		sanmartini	(Rivero, Langone & Prigioni, 1986)			Allobates sanmartini	Colostethus sanmartini	Colostethus sanmartini	Data Deficient (DD)	VE		1606	https://amphibiaweb.org/species/1606	
Anura	Dendrobatidae	Aromobatinae	Allobates		sieggreenae	Gagliardi-Urrutia, Castroviejo-Fisher, Rojas-Runjaic, Jaramillo, Solís & Simões, 2021	2021						PE		9436	https://amphibiaweb.org/species/9436	
Anura	Dendrobatidae	Aromobatinae	Allobates		subfolionidificans	(Lima, Sanchez & Souza, 2007)	2007		Allobates subfolionidificans			Vulnerable (VU)	BR		6900	https://amphibiaweb.org/species/6900	
Anura	Dendrobatidae	Aromobatinae	Allobates		sumtuosus	(Morales, 2002)	2000		Allobates sumtuosus	Allobates spumaponens, Colostethus sumtuosus	Colostethus sumtuosus	Data Deficient (DD)	BR,PE,SR		6314	https://amphibiaweb.org/species/6314	
Anura	Dendrobatidae	Aromobatinae	Allobates		talamancae	(Cope, 1875)		Striped Rocket Frog	Allobates talamancae	Colostethus talamancae	Colostethus talamancae	Least Concern (LC)	CO,CR,EC,PA		1614	https://amphibiaweb.org/species/1614	
Anura	Dendrobatidae	Aromobatinae	Allobates		tapajos	Lima, Simões & Kaefer, 2015	2015						BR		8353	https://amphibiaweb.org/species/8353	
Anura	Dendrobatidae	Aromobatinae	Allobates		tinae	Melo-Sampaio, Oliveira & Prates, 2018	2018						BR		8880	https://amphibiaweb.org/species/8880	
Anura	Dendrobatidae	Aromobatinae	Allobates		trilineatus	(Boulenger, 1884)			Allobates trilineatus	Colostethus trilineatus	Colostethus trilineatus	Least Concern (LC)	BR,CO,EC,PE		1617	https://amphibiaweb.org/species/1617	
Anura	Dendrobatidae	Aromobatinae	Allobates		undulatus	(Myers & Donnelly, 2001)			Allobates undulatus	Colostethus undulatus	Colostethus undulatus	Vulnerable (VU)			6116	https://amphibiaweb.org/species/6116	
Anura	Dendrobatidae	Aromobatinae	Allobates		vanzolinius	(Morales, 2002)	2000		Allobates vanzolinius	Colostethus vanzolinius	Colostethus vanzolinius	Data Deficient (DD)	BR		6315	https://amphibiaweb.org/species/6315	
Anura	Dendrobatidae	Aromobatinae	Allobates		velocicantus	Souza, Ferrão, Hanken & Lima, 2020	2020	Fast Singer Frog, Sapito del canto veloz, Sapinho do canto acelerado					BR		9274	https://amphibiaweb.org/species/9274	
Anura	Dendrobatidae	Aromobatinae	Allobates		wayuu	(Acosta-Galvis, Cuentas & Coloma, 1999)	1999		Allobates wayuu	Colostethus wayuu	Colostethus wayuu	Least Concern (LC)	CO		6577	https://amphibiaweb.org/species/6577	
Anura	Dendrobatidae	Aromobatinae	Allobates		zaparo	(Silverstone, 1976)		Sanguine Poison-arrow Frog, Sanguine Poison Frog, Zaparo’s Poison Frog, Rana Venenosa (Spanish)	Allobates zaparo			Least Concern (LC)	PE,EC		1676	https://amphibiaweb.org/species/1676	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		apiau	Fouquet, Souza, Nunes, Kok, Curcio, Carvalho, Grant & Rodrigues, 2015	2015						BR		8310	https://amphibiaweb.org/species/8310	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		ayarzaguenai	(La Marca, 1997)			Anomaloglossus ayarzaguenai	Colostethus ayarzaguenai	Colostethus ayarzaguenai	Vulnerable (VU)	VE		5569	https://amphibiaweb.org/species/5569	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		baeobatrachus	(Boistel & Massary, 1999)	1999		Anomaloglossus baeobatrachus			Data Deficient (DD)	GF		6825	https://amphibiaweb.org/species/6825	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		beebei	(Noble, 1923)			Anomaloglossus beebei	Colostethus beebei	Colostethus beebei	Endangered (EN)	BR,GY		1540	https://amphibiaweb.org/species/1540	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		blanci	Fouquet, Vacher, Courtois, Villette, Reizine, Gaucher, Jairam, Ouboter & Kok, 2018	2018					Endangered (EN)	GF		8773	https://amphibiaweb.org/species/8773	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		breweri	(Barrio-Amorós, 2006)	2006		Anomaloglossus breweri			Near Threatened (NT)	VE		6695	https://amphibiaweb.org/species/6695	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		degranvillei	(Lescure, 1975)			Anomaloglossus degranvillei	Colostethus degranvillei	Colostethus degranvillei	Critically Endangered (CR)	SR,GF		1553	https://amphibiaweb.org/species/1553	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		dewynteri	Fouquet, Vacher, Courtois, Villette, Reizine, Gaucher, Jairam, Ouboter & Kok, 2018	2018					Critically Endangered (CR)	GF		8774	https://amphibiaweb.org/species/8774	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		guanayensis	(La Marca, 1997)			Anomaloglossus guanayensis	Colostethus guanayensis	Colostethus guanayensis	Near Threatened (NT)	VE		5570	https://amphibiaweb.org/species/5570	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		kaiei	(Kok, Sambhu, Roopsind, Lenglet & Bourne, 2006)	2006		Anomaloglossus kaiei			Endangered (EN)	GY		6757	https://amphibiaweb.org/species/6757	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		leopardus	Ouboter & Jairam, 2012	2012	Leopard Rocket Frog, luipaard dwerggifkikker				Least Concern (LC)	SR		7841	https://amphibiaweb.org/species/7841	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		meansi	Kok, Nicolaï, Lathrop & MacCulloch, 2018	2018						GY		8852	https://amphibiaweb.org/species/8852	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		mitaraka	Fouquet, Vacher, Courtois, Deschamps, Ouboter, Jairam, Gaucher, Dubois & Kok, 2019	2019						GF		8994	https://amphibiaweb.org/species/8994	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		moffetti	Barrio-Amorós & Brewer-Carias, 2008	2008	Sarisarinama Rocket Frog, Sapito ninera de Sarisarinama				Near Threatened (NT)	VE		7217	https://amphibiaweb.org/species/7217	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		murisipanensis	(La Marca, 1997)			Anomaloglossus murisipanensis	Colostethus murisipanensis	Colostethus murisipanensis	Vulnerable (VU)	VE		5571	https://amphibiaweb.org/species/5571	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		parimae	(La Marca, 1997)			Anomaloglossus parimae	Colostethus parimae	Colostethus parimae	Data Deficient (DD)	VE		5572	https://amphibiaweb.org/species/5572	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		parkerae	(Meinhardt & Parmalee, 1996)			Anomaloglossus parkerae	Colostethus parkerae	Colostethus parkerae	Data Deficient (DD)	VE		1594	https://amphibiaweb.org/species/1594	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		praderioi	(La Marca, 1997)			Anomaloglossus praderioi	Colostethus praderioi	Colostethus praderioi	Data Deficient (DD)	GY,VE		5573	https://amphibiaweb.org/species/5573	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		roraima	(La Marca, 1997)		Roraima Rocket Frog	Anomaloglossus roraima	Colostethus roraima	Colostethus roraima	Data Deficient (DD)	VE		5574	https://amphibiaweb.org/species/5574	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		rufulus	(Gorzula, 1990)			Anomaloglossus rufulus	Epipedobates rufulus	Epipedobates rufulus	Near Threatened (NT)	VE		1644	https://amphibiaweb.org/species/1644	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		saramaka	Fouquet, Jairam, Ouboter & Kok, 2020	2020						SR		9240	https://amphibiaweb.org/species/9240	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		shrevei	(Rivero, 1961)			Anomaloglossus shrevei	Colostethus shrevei	Colostethus shrevei	Near Threatened (NT)	VE		1609	https://amphibiaweb.org/species/1609	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		stepheni	(Martins, 1989)			Anomaloglossus stepheni	Colostethus stepheni	Colostethus stepheni	Least Concern (LC)	BR,SR		1611	https://amphibiaweb.org/species/1611	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		surinamensis	Ouboter & Jairam, 2012	2012	Suriname Rocket Frog, Surinaamse dwerggifkikker				Least Concern (LC)	SR		7840	https://amphibiaweb.org/species/7840	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		tamacuarensis	(Myers & Donnelly, 1997)			Anomaloglossus tamacuarensis	Colostethus tamacuarensis	Colostethus tamacuarensis	Data Deficient (DD)	BR,VE		5576	https://amphibiaweb.org/species/5576	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		tepequem	Fouquet, Souza, Nunes, Kok, Curcio, Carvalho, Grant & Rodrigues, 2015	2015						BR		8309	https://amphibiaweb.org/species/8309	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		tepuyensis	(La Marca, 1997)			Anomaloglossus tepuyensis	Colostethus tepuyensis	Colostethus tepuyensis	Data Deficient (DD)	VE		5577	https://amphibiaweb.org/species/5577	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		triunfo	(Barrio-Amorós, Fuentes-Ramos & Rivas-Fuenmayor, 2004)	2004		Anomaloglossus triunfo			Data Deficient (DD)	VE		6425	https://amphibiaweb.org/species/6425	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		vacheri	Fouquet, Jairam, Ouboter & Kok, 2020	2020						SR		9241	https://amphibiaweb.org/species/9241	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		verbeeksnyderorum	Barrio-Amorós, Santos & Jovanovic, 2010	2010					Least Concern (LC)	VE		7480	https://amphibiaweb.org/species/7480	
Anura	Dendrobatidae	Aromobatinae	Anomaloglossus		wothuja	(Barrio-Amorós, Fuentes-Ramos & Rivas-Fuenmayor, 2004)	2004		Anomaloglossus wothuja			Least Concern (LC)	VE		6426	https://amphibiaweb.org/species/6426	
Anura	Dendrobatidae	Aromobatinae	Aromobates		alboguttatus	(Boulenger, 1903)			Aromobates alboguttatus	Nephelobates alboguttatus	Nephelobates alboguttatus	Critically Endangered (CR)	VE		1697	https://amphibiaweb.org/species/1697	
Anura	Dendrobatidae	Aromobatinae	Aromobates		cannatellai	Barrio-Amorós & Santos, 2012	2012					Critically Endangered (CR)	VE		7882	https://amphibiaweb.org/species/7882	
Anura	Dendrobatidae	Aromobatinae	Aromobates		capurinensis	(Péfaur, 1993)			Aromobates capurinensis	Colostethus capurinensis	Colostethus capurinensis	Data Deficient (DD)	VE		1547	https://amphibiaweb.org/species/1547	
Anura	Dendrobatidae	Aromobatinae	Aromobates		duranti	(Péfaur, 1985)			Aromobates duranti	Nephelobates duranti	Nephelobates duranti	Critically Endangered (CR)	VE		1556	https://amphibiaweb.org/species/1556	
Anura	Dendrobatidae	Aromobatinae	Aromobates		ericksonae	Barrio-Amorós & Santos, 2012	2012					Endangered (EN)	VE		7883	https://amphibiaweb.org/species/7883	
Anura	Dendrobatidae	Aromobatinae	Aromobates		haydeeae	(Rivero, 1978)			Aromobates haydeeae	Nephelobates haydeeae	Nephelobates haydeeae	Critically Endangered (CR)	VE		1698	https://amphibiaweb.org/species/1698	
Anura	Dendrobatidae	Aromobatinae	Aromobates		inflexus		2012						VE		7885	https://amphibiaweb.org/species/7885	
